idx,hypernym_score,negative_score
647,-3.0796618461608887,-3.9595234394073486
648,-3.0796618461608887,-4.476487159729004
649,-3.637174367904663,-4.619419097900391
650,-3.637174367904663,-4.20064115524292
651,-3.637174367904663,-4.472856521606445
652,-3.637174367904663,-4.736242294311523
653,-2.9523074626922607,-4.25516939163208
654,-2.9523074626922607,-4.312427520751953
655,-2.9523074626922607,-4.354344367980957
656,-2.9523074626922607,-4.191241264343262
657,-2.4728565216064453,-4.271670818328857
658,-2.4728565216064453,-4.318057060241699
659,-2.4728565216064453,-4.375523567199707
660,-2.4728565216064453,-4.447062969207764
661,-2.6729114055633545,-4.001490116119385
662,-2.6729114055633545,-5.010892868041992
663,-2.6729114055633545,-3.4946072101593018
664,-2.6729114055633545,-2.948629140853882
665,-3.1179723739624023,-3.8454675674438477
666,-3.1179723739624023,-4.3039679527282715
667,-3.1179723739624023,-4.236250877380371
668,-3.1179723739624023,-3.8471932411193848
669,-3.8461997509002686,-4.129491329193115
670,-3.8461997509002686,-4.068033695220947
671,-3.8461997509002686,-4.011385440826416
672,-3.8461997509002686,-4.252310752868652
